TargetName	HUGOSymbol	TargetGroup	AnalyteType	CodeClass	ProbePool	MinCount	MaxCount	MedianCount	GeomeanCount	NumberOfProbesIncluded	NumberOfProbesTotal	GeneID
Tspo	Tspo	All Targets	RNA	Endogenous	01	2.306698839	22.33855717	11.29433813	10.99373007	1	1	12257
Vps41	Vps41	All Targets	RNA	Endogenous	01	3.075598451	20.13118986	11.36352691	11.20859495	1	1	218035
Ramp1	Ramp1	All Targets	RNA	Endogenous	01	2.768038606	22.14430885	12.49461871	11.38872243	1	1	51801
Plp2	Plp2	All Targets	RNA	Endogenous	01	5.851138517	36.90718142	21.23560931	19.71074967	1	1	18824
Adarb1	Adarb1	All Targets	RNA	Endogenous	01	2.306698839	17.6846911	9.734937707	8.455233015	1	1	110532
Sin3b	Sin3b	All Targets	RNA	Endogenous	01	6.151196903	29.52574513	15.52044103	15.8146308	1	1	20467
Atp13a3	Atp13a3	All Targets	RNA	Endogenous	01	4.100797935	23.7260452	12.42541774	11.970525	1	1	224088
Smarcd1	Smarcd1	All Targets	RNA	Endogenous	01	2.636227244	19.68383009	9.966121905	9.152717181	1	1	83797
Dusp22	Dusp22	All Targets	RNA	Endogenous	01	2.050398968	15.50101619	8.938457999	8.717834997	1	1	105352
Brix1	Brix1	All Targets	RNA	Endogenous	01	5.032797466	32.64866048	18.82266252	17.64128603	1	1	67832
Blmh	Blmh	All Targets	RNA	Endogenous	01	4.613397677	18.45359071	10.59560565	10.13309919	1	1	104184
Rab2b	Rab2b	All Targets	RNA	Endogenous	01	5.536077212	28.70558555	16.82953195	15.93271616	1	1	76338
Rnf10	Rnf10	All Targets	RNA	Endogenous	01	11.07215442	41.16570235	28.61238559	26.80877634	1	1	50849
Pggt1b	Pggt1b	All Targets	RNA	Endogenous	01	2.050398968	18.45359071	10.62365062	9.194283519	1	1	225467
Sbno2	Sbno2	All Targets	RNA	Endogenous	01	2.306698839	24.60478761	12.33054574	11.67863987	1	1	216161
Mrpl2	Mrpl2	All Targets	RNA	Endogenous	01	8.842345548	47.671776	19.55433121	19.68279111	1	1	27398
Cpne8	Cpne8	All Targets	RNA	Endogenous	01	6.151196903	20.83469919	13.23666651	12.42454722	1	1	66871
Tmsb4x	Tmsb4x	All Targets	RNA	Endogenous	01	135.9264486	981.7310257	547.9837698	502.691537	1	1	19241
S100a11	S100a11	All Targets	RNA	Endogenous	01	12.15236461	104.5703473	66.1253667	60.19239201	1	1	20195
Ppig	Ppig	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	9.721472028	9.249126363	1	1	228005
Arhgef2	Arhgef2	All Targets	RNA	Endogenous	01	10.25199484	35.71662718	19.480353	18.77787277	1	1	16800
Cacul1	Cacul1	All Targets	RNA	Endogenous	01	4.613397677	19.68383009	10.43945989	9.902641689	1	1	78832
Vdac3	Vdac3	All Targets	RNA	Endogenous	01	18.11185755	76.88996128	53.38107657	45.13410081	1	1	22335
Slc40a1	Slc40a1	All Targets	RNA	Endogenous	01	1.419506978	18.11185755	6.986002197	6.402992268	1	1	53945
Nup54	Nup54	All Targets	RNA	Endogenous	01	4.613397677	26.52703664	16.1102776	15.65357171	1	1	269113
Phyh	Phyh	All Targets	RNA	Endogenous	01	5.357494077	27.68038606	13.84019303	13.43360811	1	1	16922
Afdn	Afdn	All Targets	RNA	Endogenous	01	2.306698839	23.23785497	14.76287257	12.46550715	1	1	17356
Synm	Synm	All Targets	RNA	Endogenous	01	9.226795354	35.98450188	21.00194371	20.03793877	1	1	233335
Capg	Capg	All Targets	RNA	Endogenous	01	4.613397677	33.83158297	17.15820318	15.74234559	1	1	12332
Jph3	Jph3	All Targets	RNA	Endogenous	01	1.845359071	31.01773757	6.650482366	6.703931768	1	1	57340
Calr	Calr	All Targets	RNA	Endogenous	01	22.33855717	73.81436283	39.64480202	39.83034882	1	1	12317
Slc6a9	Slc6a9	All Targets	RNA	Endogenous	01	1.537799226	17.85831359	8.919235509	8.062760733	1	1	14664
Fads2	Fads2	All Targets	RNA	Endogenous	01	2.636227244	39.70318001	12.79527817	13.47969899	1	1	56473
Olfr299	Olfr299	All Targets	RNA	Endogenous	01	6.151196903	23.98966792	12.20628135	12.04656835	1	1	257929
Xlr4a	"Xlr4c,Xlr4b,Xlr4a"	All Targets	RNA	Endogenous	01	1.845359071	21.91363897	9.226795354	8.082835063	1	1	434794
Furin	Furin	All Targets	RNA	Endogenous	01	5.766747096	25.83502699	17.83847102	16.13419795	1	1	18550
Echs1	Echs1	All Targets	RNA	Endogenous	01	2.306698839	20.13118986	10.48759969	10.06950138	1	1	93747
Ccdc186	Ccdc186	All Targets	RNA	Endogenous	01	6.151196903	21.29260466	11.49372352	10.99987168	1	1	213993
Iqsec1	Iqsec1	All Targets	RNA	Endogenous	01	2.306698839	32.58825593	13.29341997	12.12133212	1	1	232227
Sike1	Sike1	All Targets	RNA	Endogenous	01	5.272454488	27.68038606	13.91569222	14.54563369	1	1	66641
Ctla2a	Ctla2a	All Targets	RNA	Endogenous	01	3.884966465	167.6201156	97.6904702	76.35932356	1	1	13024
Pfn1	Pfn1	All Targets	RNA	Endogenous	01	22.77251619	221.4430885	148.5514052	111.3691713	1	1	18643
Rep15	Rep15	All Targets	RNA	Endogenous	01	3.690718142	22.14430885	10.72412618	10.74710765	1	1	66532
Cln8	Cln8	All Targets	RNA	Endogenous	01	5.272454488	23.06698839	11.76416408	11.43237384	1	1	26889
Inafm2	Inafm2	All Targets	RNA	Endogenous	01	4.613397677	17.48234909	11.38210906	11.13274377	1	1	100043272
Casp6	Casp6	All Targets	RNA	Endogenous	01	1.230239381	18.45359071	9.226795354	8.896697952	1	1	12368
Itga6	Itga6	All Targets	RNA	Endogenous	01	4.258520933	31.63472693	18.45359071	16.37344739	1	1	16403
Fes	Fes	All Targets	RNA	Endogenous	01	2.636227244	21.52918916	12.30239381	11.65443279	1	1	14159
Mrpl11	Mrpl11	All Targets	RNA	Endogenous	01	5.149839267	18.45359071	11.86901402	11.70935696	1	1	66419
Ctss	Ctss	All Targets	RNA	Endogenous	01	6.59056811	49.82469491	14.6992395	15.95944419	1	1	13040
Cdh9	Cdh9	All Targets	RNA	Endogenous	01	3.075598451	20.50398968	9.824482503	8.834327644	1	1	12565
Letm1	Letm1	All Targets	RNA	Endogenous	01	2.460478761	18.45359071	9.366595284	8.750472455	1	1	56384
Tmem126a	Tmem126a	All Targets	RNA	Endogenous	01	3.075598451	26.97063257	13.0619329	11.75425368	1	1	66271
Gda	Gda	All Targets	RNA	Endogenous	01	2.306698839	25.83502699	12.80217855	11.54993997	1	1	14544
Ppp6r1	Ppp6r1	All Targets	RNA	Endogenous	01	7.381436283	27.68038606	14.87820751	15.29149428	1	1	243819
Cbl	Cbl	All Targets	RNA	Endogenous	01	4.100797935	27.68038606	12.75108854	12.10623883	1	1	12402
Glrx	Glrx	All Targets	RNA	Endogenous	01	2.306698839	22.14430885	11.07215442	10.27361817	1	1	93692
Ggps1	Ggps1	All Targets	RNA	Endogenous	01	1.845359071	23.48638817	9.226795354	9.299944787	1	1	14593
Rin2	Rin2	All Targets	RNA	Endogenous	01	3.355198311	17.03408373	10.07258493	9.17349326	1	1	74030
Hspb1	Hspb1	All Targets	RNA	Endogenous	01	3.075598451	36.90718142	19.480353	17.94478217	1	1	15507
5430402E10Rik	"5430402E10Rik,Gm14744"	All Targets	RNA	Endogenous	01	3.954340866	46.13397677	16.45445171	14.84607859	1	1	71351
C2cd3	C2cd3	All Targets	RNA	Endogenous	01	7.381436283	38.44498064	13.45305476	13.26334093	1	1	277939
Rabggtb	Rabggtb	All Targets	RNA	Endogenous	01	2.306698839	22.71211164	9.867545031	8.562992853	1	1	19352
Extl2	Extl2	All Targets	RNA	Endogenous	01	4.100797935	17.27570194	9.92340526	9.752534393	1	1	58193
Cd164	Cd164	All Targets	RNA	Endogenous	01	7.908681732	38.09773566	21.06380255	20.09066765	1	1	53599
Stxbp3	Stxbp3	All Targets	RNA	Endogenous	01	1.845359071	17.03408373	10.18585294	8.649919022	1	1	20912
Bsn	Bsn	All Targets	RNA	Endogenous	01	3.075598451	31.90933393	7.729464529	8.467696829	1	1	12217
Fmnl3	Fmnl3	All Targets	RNA	Endogenous	01	4.613397677	19.47879019	11.6982584	11.20461285	1	1	22379
Ripk3	Ripk3	All Targets	RNA	Endogenous	01	5.827449697	23.48638817	10.65475178	10.75095366	1	1	56532
Myo1b	Myo1b	All Targets	RNA	Endogenous	01	10.68365778	64.58756748	34.43571838	32.83997583	1	1	17912
AI413582	AI413582	All Targets	RNA	Endogenous	01	17.13547709	102.8128625	58.24414567	52.35674237	1	1	106672
Wdr45b	Wdr45b	All Targets	RNA	Endogenous	01	6.151196903	31.63472693	15.37799226	15.11642207	1	1	66840
Snrnp200	Snrnp200	All Targets	RNA	Endogenous	01	11.96066064	48.44067561	25.43558433	24.45193973	1	1	320632
Rpl14	"Rpl14,Rpl14-ps1"	All Targets	RNA	Endogenous	01	16.40319174	68.45686876	35.1457023	35.9830304	1	1	67115
Scaf4	Scaf4	All Targets	RNA	Endogenous	01	2.306698839	15.0983924	8.554008193	8.149729253	1	1	224432
Gak	Gak	All Targets	RNA	Endogenous	01	4.613397677	20.91406947	14.0964929	12.45610727	1	1	231580
Nrbp1	Nrbp1	All Targets	RNA	Endogenous	01	6.151196903	25.25228202	14.52476172	14.63501216	1	1	192292
Kcnj4	Kcnj4	All Targets	RNA	Endogenous	01	2.050398968	20.25394102	7.381436283	6.861438498	1	1	16520
Fcho2	Fcho2	All Targets	RNA	Endogenous	01	3.075598451	27.97802462	16.71344948	14.80604535	1	1	218503
Apex1	Apex1	All Targets	RNA	Endogenous	01	6.710396621	58.82082038	27.68038606	23.21057473	1	1	11792
Cdkn2aipnl	Cdkn2aipnl	All Targets	RNA	Endogenous	01	5.827449697	22.46524086	11.71951829	11.61751499	1	1	52626
Shank1	Shank1	All Targets	RNA	Endogenous	01	1.845359071	21.20199783	7.30120328	6.90541255	1	1	243961
Trim30a	Trim30a	All Targets	RNA	Endogenous	01	3.075598451	20.05825077	11.27212159	10.70361591	1	1	20128
Rfx8	Rfx8	All Targets	RNA	Endogenous	01	5.357494077	22.55438864	10.50246971	10.85398188	1	1	619289
Serpina11	Serpina11	All Targets	RNA	Endogenous	01	2.768038606	19.25592074	10.9183745	10.41199407	1	1	380780
Ube2e1	Ube2e1	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	9.226795354	8.969333968	1	1	22194
Jtb	Jtb	All Targets	RNA	Endogenous	01	2.306698839	17.03408373	9.905717353	8.782973338	1	1	23922
Psma6	Psma6	All Targets	RNA	Endogenous	01	18.45359071	40.59789956	29.57700511	28.75791884	1	1	26443
Cdipt	Cdipt	All Targets	RNA	Endogenous	01	11.53349419	43.36593816	22.85132142	24.02788493	1	1	52858
C1qtnf4	C1qtnf4	All Targets	RNA	Endogenous	01	1.942483232	28.35551743	10.65475178	9.335231387	1	1	67445
Sqstm1	Sqstm1	All Targets	RNA	Endogenous	01	9.226795354	43.18925485	26.41958173	25.80526958	1	1	18412
Alad	Alad	All Targets	RNA	Endogenous	01	7.381436283	26.14258684	14.3015328	13.96089571	1	1	17025
Cops5	Cops5	All Targets	RNA	Endogenous	01	6.59056811	26.84158648	14.08753137	14.34895058	1	1	26754
Rpl24	"Rpl24,Gm9385"	All Targets	RNA	Endogenous	01	14.99354245	64.58756748	31.96425533	31.79326915	1	1	68193
Apoc4	Apoc4	All Targets	RNA	Endogenous	01	3.355198311	25.83502699	10.75086423	10.09073198	1	1	11425
Rwdd4a	Rwdd4a	All Targets	RNA	Endogenous	01	1.537799226	22.14430885	9.226795354	8.560700683	1	1	192174
Paqr5	Paqr5	All Targets	RNA	Endogenous	01	2.050398968	20.76028955	8.841676939	7.731823814	1	1	74090
Rpl41	Rpl41	All Targets	RNA	Endogenous	01	98.80360025	506.0542375	306.2217601	279.1436467	1	1	67945
Rasl11a	Rasl11a	All Targets	RNA	Endogenous	01	3.690718142	20.29894978	10.44914858	9.771174966	1	1	68895
Ube2b	Ube2b	All Targets	RNA	Endogenous	01	5.272454488	29.9870849	17.03408373	16.50662751	1	1	22210
Gask1b	Gask1b	All Targets	RNA	Endogenous	01	1.318113622	18.45359071	10.27583669	9.609311298	1	1	68659
Rhoj	Rhoj	All Targets	RNA	Endogenous	01	9.226795354	45.64835596	23.43903659	22.89646026	1	1	80837
Tmem165	Tmem165	All Targets	RNA	Endogenous	01	4.613397677	24.13161862	16.27056104	14.91240449	1	1	21982
Ndufa7	Ndufa7	All Targets	RNA	Endogenous	01	6.920096516	25.83502699	17.50994118	17.23719497	1	1	66416
Rida	Rida	All Targets	RNA	Endogenous	01	2.636227244	28.25706077	10.33269032	10.53637328	1	1	15473
Gucy1b1	Gucy1b1	All Targets	RNA	Endogenous	01	1.942483232	21.60420376	9.515132709	9.318857003	1	1	54195
Pclo	Pclo	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	8.79865807	8.769707901	1	1	26875
Tfpi	Tfpi	All Targets	RNA	Endogenous	01	4.100797935	25.83502699	12.7312032	12.29877874	1	1	21788
Erp29	Erp29	All Targets	RNA	Endogenous	01	6.710396621	43.49774953	26.95940856	23.29311667	1	1	67397
Sell	Sell	All Targets	RNA	Endogenous	01	2.636227244	19.60694013	10.9183745	9.77986658	1	1	20343
Ldhb	Ldhb	All Targets	RNA	Endogenous	01	32.14496446	143.3702047	81.19579912	79.48176213	1	1	16832
Akt2	Akt2	All Targets	RNA	Endogenous	01	3.075598451	22.95446649	11.07215442	10.38334858	1	1	11652
Arpc1a	Arpc1a	All Targets	RNA	Endogenous	01	3.690718142	31.3711042	20.67157036	19.72234854	1	1	56443
Tpm1	Tpm1	All Targets	RNA	Endogenous	01	21.91363897	155.3673282	52.86278607	56.21395884	1	1	22003
Ccng1	Ccng1	All Targets	RNA	Endogenous	01	6.151196903	25.83502699	17.22831561	16.18286774	1	1	12450
Wasf1	Wasf1	All Targets	RNA	Endogenous	01	3.075598451	18.8462203	9.469605758	9.400480031	1	1	83767
H6pd	H6pd	All Targets	RNA	Endogenous	01	2.636227244	23.06698839	11.07215442	10.3721666	1	1	100198
Zkscan3	Zkscan3	All Targets	RNA	Endogenous	01	3.954340866	15.24427059	10.057703	9.772183786	1	1	72739
Pgp	Pgp	All Targets	RNA	Endogenous	01	3.075598451	24.60478761	9.933110115	9.338589774	1	1	67078
Nrxn2	Nrxn2	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	8.452518821	7.996015694	1	1	18190
Sox2	Sox2	All Targets	RNA	Endogenous	01	2.460478761	23.48638817	9.226795354	9.017321035	1	1	20674
Ankhd1	Ankhd1	All Targets	RNA	Endogenous	01	8.543329032	40.75167948	19.03026542	18.88668181	1	1	108857
Sh3glb1	Sh3glb1	All Targets	RNA	Endogenous	01	20.76028955	57.07738521	35.11308232	35.81953166	1	1	54673
Scg2	Scg2	All Targets	RNA	Endogenous	01	2.050398968	35.22958226	7.381436283	7.155775228	1	1	20254
Eno2	Eno2	All Targets	RNA	Endogenous	01	5.67802791	63.99862309	15.13988141	15.84818333	1	1	13807
Fkbp10	Fkbp10	All Targets	RNA	Endogenous	01	5.032797466	29.52574513	16.1102776	14.77091767	1	1	14230
Cops7a	Cops7a	All Targets	RNA	Endogenous	01	3.690718142	26.65518658	11.03289147	10.42341601	1	1	26894
Wdr44	Wdr44	All Targets	RNA	Endogenous	01	1.942483232	17.03408373	12.1101689	10.31344119	1	1	72404
Fam124b	Fam124b	All Targets	RNA	Endogenous	01	1.537799226	21.29260466	9.226795354	8.181169461	1	1	241128
Dnm1	Dnm1	All Targets	RNA	Endogenous	01	1.230239381	26.3061825	7.79883893	7.615613921	1	1	13429
Ccdc71l	Ccdc71l	All Targets	RNA	Endogenous	01	7.908681732	27.27922105	13.74306887	14.06545218	1	1	72123
Mmp17	Mmp17	All Targets	RNA	Endogenous	01	2.406990092	23.95040496	7.59436233	7.906175701	1	1	23948
Rgs5	Rgs5	All Targets	RNA	Endogenous	01	9.712416162	393.1043974	132.440001	103.4011403	1	1	19737
N4bp1	N4bp1	All Targets	RNA	Endogenous	01	3.075598451	41.93997888	8.359318868	8.010884438	1	1	80750
Senp3	Senp3	All Targets	RNA	Endogenous	01	11.07215442	45.36507716	21.77486386	21.40740232	1	1	80886
Agap1	Agap1	All Targets	RNA	Endogenous	01	5.167005398	21.52918916	10.09427184	10.56963899	1	1	347722
Smdt1	Smdt1	All Targets	RNA	Endogenous	01	8.825630339	26.36227244	16.19302585	16.33260997	1	1	69029
Polr2m	Polr2m	All Targets	RNA	Endogenous	01	7.381436283	42.85995261	24.60478761	23.65117843	1	1	28015
Pcyt2	Pcyt2	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	8.573230683	8.071627023	1	1	68671
LOC118567918	"Gm40525,LOC118567918,Gm52768,Gm41885,Gm51918"	All Targets	RNA	Endogenous	01	4.613397677	33.99345657	18.45359071	17.16879207	1	1	118567918
Nrsn1	Nrsn1	All Targets	RNA	Endogenous	01	2.913724849	36.51455183	9.385878033	9.717232351	1	1	22360
Arid2	Arid2	All Targets	RNA	Endogenous	01	3.690718142	23.98966792	13.76578339	13.35838199	1	1	77044
Actg1	Actg1	All Targets	RNA	Endogenous	01	81.27432503	407.9214788	185.3402944	177.1309916	1	1	11465
Bsg	Bsg	All Targets	RNA	Endogenous	01	12.30239381	351.3016898	40.58980588	58.29118352	1	1	12215
Carm1	Carm1	All Targets	RNA	Endogenous	01	3.690718142	19.99138993	12.38925281	11.25480553	1	1	59035
Nt5c2	Nt5c2	All Targets	RNA	Endogenous	01	3.690718142	27.97802462	13.98963434	12.60781129	1	1	76952
Dennd3	Dennd3	All Targets	RNA	Endogenous	01	5.272454488	20.29894978	12.94491013	12.234345	1	1	105841
Rgs6	Rgs6	All Targets	RNA	Endogenous	01	3.571662718	19.68383009	11.07215442	10.41246883	1	1	50779
Tprkb	Tprkb	All Targets	RNA	Endogenous	01	1.419506978	21.08981795	9.560150541	9.509613492	1	1	69786
Sh3pxd2a	Sh3pxd2a	All Targets	RNA	Endogenous	01	4.613397677	24.60478761	11.27002509	11.05575136	1	1	14218
Swi5	Swi5	All Targets	RNA	Endogenous	01	11.90554239	31.87438395	18.45359071	18.37786268	1	1	72931
Rpl13	Rpl13	All Targets	RNA	Endogenous	01	61.64284556	198.2272808	117.5443359	114.7500527	1	1	270106
Rnf111	Rnf111	All Targets	RNA	Endogenous	01	4.613397677	22.92718846	15.37799226	14.51543038	1	1	93836
Rassf8	Rassf8	All Targets	RNA	Endogenous	01	5.272454488	24.18056713	14.10989936	13.75351128	1	1	71323
Rpl27	"Rpl27,LOC108167922"	All Targets	RNA	Endogenous	01	32.67823355	110.292391	61.35009542	60.01384737	1	1	19942
Junb	Junb	All Targets	RNA	Endogenous	01	9.841915044	36.90718142	21.14473935	20.51154467	1	1	16477
Xrn1	Xrn1	All Targets	RNA	Endogenous	01	5.536077212	55.36077212	25.60435711	23.92492158	1	1	24127
Arid1b	Arid1b	All Targets	RNA	Endogenous	01	3.690718142	23.48638817	11.81188888	11.04274093	1	1	239985
Sgta	Sgta	All Targets	RNA	Endogenous	01	3.075598451	23.7260452	10.72412618	11.08262748	1	1	52551
Slc25a36	Slc25a36	All Targets	RNA	Endogenous	01	7.381436283	27.68038606	12.46426741	13.06999135	1	1	192287
Tusc3	Tusc3	All Targets	RNA	Endogenous	01	2.839013955	20.13118986	7.842776051	8.105017429	1	1	80286
Pimreg	Pimreg	All Targets	RNA	Endogenous	01	11.53349419	50.08831764	28.34259626	26.21696129	1	1	109212
Nomo1	Nomo1	All Targets	RNA	Endogenous	01	7.381436283	38.58478057	18.17399085	18.32813248	1	1	211548
Pomgnt1	Pomgnt1	All Targets	RNA	Endogenous	01	1.537799226	17.22335133	10.15834681	8.64902099	1	1	68273
Gm6570	"Gm6570,Gm12191,Gm7429"	All Targets	RNA	Endogenous	01	38.47769977	232.5152429	150.3967643	124.8081654	1	1	625281
Jmjd1c	Jmjd1c	All Targets	RNA	Endogenous	01	6.59056811	24.60478761	16.27504181	15.82664506	1	1	108829
Entpd1	Entpd1	All Targets	RNA	Endogenous	01	7.381436283	35.9359398	15.67861466	15.55406611	1	1	12495
Psma1	Psma1	All Targets	RNA	Endogenous	01	11.53349419	27.68038606	20.34751186	19.09836617	1	1	26440
Rftn2	Rftn2	All Targets	RNA	Endogenous	01	5.125997419	27.68038606	11.80310834	11.2501622	1	1	74013
9030025P20Rik	"9030025P20Rik,Ermard,Gm3435"	All Targets	RNA	Endogenous	01	3.690718142	25.16398733	11.07215442	11.10709659	1	1	100041574
Ablim1	Ablim1	All Targets	RNA	Endogenous	01	13.07129342	51.77257393	32.47122211	30.30243193	1	1	226251
Mia2	Mia2	All Targets	RNA	Endogenous	01	4.258520933	16.40319174	11.15238743	10.03371878	1	1	338320
Rnf34	Rnf34	All Targets	RNA	Endogenous	01	6.710396621	24.60478761	14.19506978	13.53807984	1	1	80751
Efhd2	Efhd2	All Targets	RNA	Endogenous	01	5.827449697	33.37351511	15.83933202	14.71822763	1	1	27984
Azi2	Azi2	All Targets	RNA	Endogenous	01	2.636227244	15.99311195	10.14947489	9.628710498	1	1	27215
Ccdc85b	Ccdc85b	All Targets	RNA	Endogenous	01	11.65489939	57.66747096	35.11308232	33.17377096	1	1	240514
Rnf19b	Rnf19b	All Targets	RNA	Endogenous	01	7.688996128	30.75598451	15.41375503	15.27608567	1	1	75234
Slco1c1	Slco1c1	All Targets	RNA	Endogenous	01	3.571662718	183.8524408	33.00776195	35.12536201	1	1	58807
Ube2e2	Ube2e2	All Targets	RNA	Endogenous	01	3.075598451	23.48638817	12.07255968	10.96733701	1	1	218793
Mapk8ip3	Mapk8ip3	All Targets	RNA	Endogenous	01	1.318113622	14.9199244	7.974187985	6.804481882	1	1	30957
Ssbp2	Ssbp2	All Targets	RNA	Endogenous	01	1.419506978	26.75770653	8.226729793	8.924174343	1	1	66970
Kxd1	Kxd1	All Targets	RNA	Endogenous	01	1.942483232	21.80878902	9.226795354	8.657893334	1	1	75620
Arhgap10	Arhgap10	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	8.938457999	8.787472711	1	1	78514
Setbp1	Setbp1	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	9.226795354	8.943981054	1	1	240427
Ftl1	"LOC100862446,Ftl1"	All Targets	RNA	Endogenous	01	23.98966792	91.24275406	50.01472569	49.8316322	1	1	14325
Srsf9	Srsf9	All Targets	RNA	Endogenous	01	12.1101689	35.30252135	24.08860326	22.27819714	1	1	108014
Angel2	Angel2	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	11.17467437	10.35160599	1	1	52477
Babam2	Babam2	All Targets	RNA	Endogenous	01	1.845359071	17.33519127	11.01448695	10.38881037	1	1	107976
Cyp51	Cyp51	All Targets	RNA	Endogenous	01	2.636227244	16.40319174	7.670242479	7.724426942	1	1	13121
Arfrp1	Arfrp1	All Targets	RNA	Endogenous	01	6.151196903	25.5511256	13.84019303	13.6475146	1	1	76688
Stk3	Stk3	All Targets	RNA	Endogenous	01	5.272454488	25.00163902	14.76287257	14.20984864	1	1	56274
Dpy30	Dpy30	All Targets	RNA	Endogenous	01	4.856208081	18.45359071	10.62994856	10.22830635	1	1	66310
Zfp384	Zfp384	All Targets	RNA	Endogenous	01	4.613397677	18.45359071	12.9175135	12.39282011	1	1	269800
Zmym2	Zmym2	All Targets	RNA	Endogenous	01	4.100797935	24.60478761	10.38300668	9.805667756	1	1	76007
Pura	Pura	All Targets	RNA	Endogenous	01	8.20159587	43.05837832	18.80846745	18.63605255	1	1	19290
Fam102a	Fam102a	All Targets	RNA	Endogenous	01	3.075598451	23.7260452	11.76649408	11.97435394	1	1	98952
Adgrl1	Adgrl1	All Targets	RNA	Endogenous	01	4.613397677	49.20957522	11.21410512	12.1600405	1	1	330814
Wipi1	Wipi1	All Targets	RNA	Endogenous	01	3.075598451	20.8605808	12.14861388	11.19282498	1	1	52639
Kpna4	Kpna4	All Targets	RNA	Endogenous	01	2.050398968	27.68038606	13.89645398	13.5548055	1	1	16649
Tmem128	Tmem128	All Targets	RNA	Endogenous	01	1.318113622	18.45359071	9.385878033	8.979677052	1	1	66309
Tmem123	Tmem123	All Targets	RNA	Endogenous	01	8.20159587	28.39013955	18.45359071	17.4206597	1	1	71929
Tlk2	Tlk2	All Targets	RNA	Endogenous	01	2.636227244	27.68038606	10.90049312	10.59305563	1	1	24086
Myo10	Myo10	All Targets	RNA	Endogenous	01	4.613397677	41.62786741	17.03408373	17.22669876	1	1	17909
Mafk	Mafk	All Targets	RNA	Endogenous	01	1.419506978	15.99311195	8.288207551	7.212469634	1	1	17135
Cyria	Cyria	All Targets	RNA	Endogenous	01	2.636227244	27.90542985	9.226795354	8.767754555	1	1	76820
Gm1110	Gm1110	All Targets	RNA	Endogenous	01	4.100797935	24.60478761	10.38014477	10.63661709	1	1	382064
Zfp598	Zfp598	All Targets	RNA	Endogenous	01	2.768038606	22.14430885	9.366595284	8.864757584	1	1	213753
Zfp704	Zfp704	All Targets	RNA	Endogenous	01	4.473597747	23.48638817	12.7312032	12.28053094	1	1	170753
Spred3	Spred3	All Targets	RNA	Endogenous	01	2.306698839	22.14430885	9.469605758	9.234165104	1	1	101809
Stk16	Stk16	All Targets	RNA	Endogenous	01	7.176396387	21.08981795	12.05250143	11.7187107	1	1	20872
Tac1	Tac1	All Targets	RNA	Endogenous	01	1.942483232	24.7548168	9.226795354	8.492004649	1	1	21333
St8sia4	St8sia4	All Targets	RNA	Endogenous	01	3.690718142	28.16600687	18.13542535	16.00231044	1	1	20452
Pld3	Pld3	All Targets	RNA	Endogenous	01	3.690718142	45.54503239	11.49372352	12.11294157	1	1	18807
